-0.7	133.73440465022577	204.7150760620716	11.7331721467218
-0.65	92.00772291328758	161.19848630123306	11.519818925527801
-0.6	60.38883828325197	127.55820540233981	11.267120860307731
-0.55	37.27822911069961	102.1346590591711	10.95512314978521
-0.5	21.151298377255443	83.34614689135924	10.570585344056731
-0.45	10.619053862115834	69.72868929582182	10.08288498078621
-0.4	4.456534320721403	59.99695861671353	9.46685893006224
-0.35	1.622638784814626	53.054193795251194	8.688119672704142
-0.3	1.2545417272485793	48.07308634079527	7.765994500514191
-0.25	2.6606022058986127	44.46785615931731	6.77220774638202
-0.2	5.276375448680483	41.67054442560766	5.73556209516882
-0.15	8.636186674877536	39.21403308736626	4.68366796373499
-0.1	12.3881913224468	36.802576929330826	3.6828531034929
-0.05	16.271157197246794	34.26386184996227	2.81569776123411
0.0	20.102479042252526	31.52421823696932	2.16766872733104
0.05	23.77654701314168	28.597388547903392	1.8062232702494403
0.1	27.267068462795578	25.576118682918604	1.76512139969589
0.15	30.63026824017288	22.632032483350486	2.02258853691912
0.2	34.00808898831019	20.007787862617988	2.50545707723907
0.25	37.63446623919299	18.016888554149773	3.12211063743714
0.3	41.84769035014324	17.05416351900203	3.7885884498787505
0.35	47.08369215298444	17.57694166188594	4.4434573370495105
0.4	53.88219254638534	20.119547299924307	5.051953274084281
0.45	62.87867037463002	25.29179414024111	5.60340859992336
0.5	74.77367721468909	33.73819716350408	6.109055734153141
0.55	90.25929326558253	46.12548518605763	6.571467465617431
0.6	109.96817357908003	63.07803013455123	6.96767694756417
0.65	134.46714746311773	85.13109759043436	7.30220224820688
