-1.2	288.63123567961156	355.9490715402062	9.527852850944761
-1.15	299.56031718623126	365.78007421805523	9.42669832371984
-1.1	303.01438033540035	368.1030515402672	9.33395242344786
-1.05	297.9471158302622	361.87589852308156	9.250681916234791
-1.0	284.2586241621757	347.01954897283576	9.17098821302409
-0.95	262.841537558299	324.4057390508824	9.08156811296484
-0.9	235.40374855417758	295.7353331868653	8.98355113311042
-0.85	204.09560661576688	263.1444991324097	8.86752463134933
-0.8	171.24868594500003	228.9323688497534	8.722569942832232
-0.75	138.94820052426076	195.15585564402863	8.54046669344841
-0.7	108.85159112745896	163.42558808234753	8.30402112360753
-0.65	82.08021718484815	134.83832722360967	8.00927992362276
-0.6	59.29340290091932	110.00049822358415	7.641747624642391
-0.55	40.6937083338853	89.0836621724302	7.198286679295921
-0.5	26.183116503816564	71.94957873306703	6.6785833328463005
-0.45	15.441723080875818	58.25832602340961	6.094685767196251
-0.4	8.031589203164913	47.537640413152985	5.453873092245331
-0.35	3.437341339478735	39.25771565333707	4.77748063011294
-0.3	1.1354483356699347	32.86050756869372	4.0557819839505305
-0.25	0.6245301218586974	27.83779623603914	3.3063474190329005
-0.2	1.4512738540070131	23.746497215877753	2.56187017896066
-0.15	3.218717038689647	20.236585723410826	1.8692879723964901
-0.1	5.602625530795194	17.043692017381545	1.29819160001808
-0.05	8.342143641842995	14.0002710679546	0.9207446513469301
0.0	11.253975854546297	11.028260696679354	0.79950982095081
0.05	14.241046453185845	8.129919937753584	0.9523083778941601
0.1	17.29576257307781	5.40376777847996	1.35805600384722
0.15	20.49367635505041	3.0273894000565633	1.9489189246597802
0.2	24.000764054770116	1.256808667909354	2.6568751133394
0.25	28.073237790726125	0.41538121411576867	3.4148438071047904
0.3	33.05773379642051	0.891158897371497	4.17017696107896
0.35	39.39187717885943	3.132685489836149	4.89507590555928
0.4	47.576232245832216	7.637262249656487	5.574668666009581
0.45	58.156292982865125	14.911791330028791	6.20813948011353
0.5	71.65251574810827	25.461982616165187	6.782938158389131
0.55	88.52078617416555	39.71222076541744	7.29046782104121
0.6	109.08847595390398	57.96308281586971	7.722947350590931
0.65	133.46885054733139	80.29125042509986	8.074478157981751
0.7	161.4742846217123	106.47251445823349	8.35792418743272
0.75	192.47388015169417	135.82100706006167	8.58596113032066
0.8	225.3518625415163	167.19384522520704	8.76342080959614
0.85	258.4805977171054	198.91488839761587	8.90655572063835
0.9	289.7987798071699	228.89754207391525	9.02402549418987
0.95	317.0222743257764	254.81857792817755	9.13314939173586
1.0	338.0402649041498	274.54967207700247	9.24051626275437
1.05	351.1967540400219	286.4224650817341	9.359178304306681
1.1	355.654079336382	289.5869953596266	9.494532097870051
1.15	351.547782839858	284.2060388682876	9.65479801755519
1.2	339.97192731825635	271.36995606985874	9.840289818099151
