2.240515873015873 1.5250469992391845e-14
2.259214285714286 2.0654149993893944e-13
2.2779126984126985 2.3595151376599815e-12
2.2966111111111114 2.2899365222831198e-11
2.315309523809524 1.9012462750904243e-10
2.3340079365079367 1.3596643731358593e-09
2.3527063492063496 8.431459386306884e-09
2.371404761904762 4.563372207015545e-08
2.390103174603175 2.1694551894733233e-07
2.4088015873015873 9.115947185664692e-07
2.4275 3.406269822833802e-06
2.4465 1.1599186662303192e-05
2.4655 3.541897651463748e-05
2.4845 9.755920252009602e-05
2.5035 0.00024379167297957068
2.5225 0.0005557933629509567
2.5415 0.0011622726580710944
2.5605 0.0022412485393405544
2.5795 0.004005690133147041
2.5985 0.006668357234480954
2.6175 0.010389489924016393
2.6365 0.015219976622753215
2.6555 0.021058115675084157
2.6745 0.027636497752436755
2.6935 0.034546777304079464
2.7125 0.041297808989118015
2.7315 0.047392122831305145
2.7505 0.05240112140096846
2.7695 0.05602175338180252
2.7885 0.058104769705379984
2.8075 0.058653503409022145
2.8265 0.0577992465990777
2.8455 0.05576301475501555
2.8645 0.05281372581161434
2.8835 0.049230624982197844
2.9025 0.04527455650480779
2.9215 0.04116959053468773
2.9405 0.03709423294424906
2.9595 0.03318017002133113
2.9785 0.029516094186910917
2.9975 0.026154341050514583
3.0165 0.023118554801885228
3.0355 0.02041116612884709
3.0545 0.018019978366720334
3.0735 0.015923551748513322
3.0925 0.014095341878984204
3.1115 0.01250670428153748
3.1305 0.011128950034451959
3.1495 0.009934656118289972
3.1685 0.008898421094777398
3.1875 0.007997228663100223
3.2065 0.007210549107635868
3.2255 0.006520277683798275
3.2445 0.005910582423353577
3.2635 0.00536771249880597
3.2825 0.004879801868611142
3.3015 0.004436690568504844
3.3205 0.004029776674147954
3.3395 0.0036519046068951852
3.3585 0.0032972892155194423
3.3775 0.0029614693228025555
3.3965 0.0026412789054830444
3.4155 0.0023348189478960848
3.4345 0.002041408942629032
3.4535 0.001761495156609207
3.4725 0.0014964945950207578
3.4915 0.0012485604552056387
3.5105 0.0010202674486205691
3.5295 0.0008142329422916692
3.5485 0.0006327096886009752
3.5675 0.00047720316466635997
3.5865 0.00034817520526334776
3.6055 0.000244890300223451
3.633547619047619 0.00013517538963944847
3.6615952380952383 6.74969004988642e-05
3.6896428571428572 3.0090239540799863e-05
3.7176904761904765 1.1811094217429375e-05
3.7457380952380954 4.02268433366514e-06
3.7737857142857143 1.1706130500726824e-06
3.8018333333333336 2.863941939366019e-07
3.8298809523809525 5.791911934832153e-08
3.857928571428572 9.512871561763379e-09
