x,Reactant
-1.02554982618785,0.378319797611946
-1.0173020679524,0.356736347911921
-1.00905430971696,0.336068242543844
-1.00080655148151,0.316287725875873
-0.992558793246064,0.297367642993594
-0.984311035010617,0.279281431180036
-0.976063276775171,0.262003111456046
-0.967815518539724,0.245507280181022
-0.959567760304278,0.229769100713991
-0.951320002068831,0.21476429513506
-0.943072243833385,0.200469136027205
-0.934824485597938,0.186860438318428
-0.926576727362492,0.173915551184268
-0.918328969127045,0.161612350010659
-0.910081210891599,0.149929228417159
-0.901833452656152,0.138845090340519
-0.893585694420706,0.128339342178621
-0.885337936185259,0.11839188499476
-0.877090177949813,0.108983106782295
-0.868842419714366,0.100093874789644
-0.86059466147892,0.091705527905639
-0.852346903243473,0.0837998691052405
-0.844099145008027,0.0763591579556029
-0.83585138677258,0.0693661031824976
-0.827603628537133,0.0628038552970918
-0.819355870301687,0.0566559992830838
-0.81110811206624,0.0509065473441925
-0.802860353830794,0.0455399317120046
-0.794612595595347,0.0405409975141764
-0.786364837359901,0.0358949957029917
-0.778117079124454,0.0315875760442756
-0.769869320889008,0.0276047801666639
-0.761621562653561,0.0239330346712294
-0.753373804418115,0.020559144301462
-0.745126046182668,0.0174702851736068
-0.736878287947222,0.0146539980673561
-0.728630529711775,0.0120981817768992
-0.720382771476329,0.0097910865223259
-0.712135013240882,0.00772130742138757
-0.703887255005436,0.00587777802161327
-0.695639496769989,0.00424976389278155
-0.687391738534543,0.00282685627974858
-0.679143980299096,0.0015989658156318
-0.670896222063649,0.00055631629534934
-0.662648463828203,-0.000310561490484636
-0.654400705592756,-0.00101083586130854
-0.64615294735731,-0.00155338029200665
-0.637905189121863,-0.00194677939794602
-0.629657430886417,-0.00219933485965808
-0.62140967265097,-0.00231907128716392
-0.613161914415524,-0.00231374202394417
-0.604914156180077,-0.00219083489055276
-0.596666397944631,-0.001957577867875
-0.588418639709184,-0.00162094472002981
-0.580170881473738,-0.00118766055691613
-0.571923123238291,-0.000664207336403436
-0.563675365002845,-5.68293061664962e-5
-0.555427606767398,0.000628461614835638
-0.547179848531952,0.00138588051523665
-0.538932090296505,0.00220986423049565
-0.530684332061059,0.00309506614248568
-0.522436573825612,0.00403635103943818
-0.514188815590166,0.00502879003624316
-0.505941057354719,0.00606765555510524
-0.497693299119272,0.00714841636655552
-0.489445540883826,0.00826673269081927
-0.481197782648379,0.00941845135953942
-0.472950024412933,0.0105996010378559
-0.464702266177486,0.0118063875068409
-0.45645450794204,0.0130351890062897
-0.448206749706593,0.0142825516378676
-0.439958991471147,0.0155451848286126
-0.4317112332357,0.0168199568547937
-0.423463475000254,0.0181038904261253
-0.415215716764807,0.0193941583303374
-0.406967958529361,0.0206880791381013
-0.398720200293914,0.0219831129683118
-0.390472442058468,0.0232768573137242
-0.382224683823021,0.0245670429269483
-0.373976925587575,0.0258515297667973
-0.365729167352128,0.027128303004993
-0.357481409116681,0.0283954690932266
-0.349233650881235,0.0296512518905756
-0.340985892645789,0.030893988851276
-0.332738134410342,0.0321221272728513
-0.324490376174895,0.033334220604596
-0.316242617939449,0.0345289248164161
-0.307994859704002,0.0357049948280247
-0.299747101468556,0.0368612809984939
-0.291499343233109,0.0379967256761622
-0.283251584997663,0.0391103598088976
-0.275003826762216,0.0402012996147172
-0.26675606852677,0.0412687433127619
-0.258508310291323,0.0423119679146271
-0.250260552055877,0.0433303260760496
-0.24201279382043,0.0443232430089501
-0.233765035584984,0.045290213453831
-0.225517277349537,0.0462307987125312
-0.217269519114091,0.0471446237413354
-0.209021760878644,0.0480313743044403
-0.200774002643198,0.0488907941877759
-0.192526244407751,0.0497226824731832
-0.184278486172304,0.0505268908729471
-0.176030727936858,0.0513033211246857
-0.167782969701412,0.0520519224465952
-0.159535211465965,0.0527726890530504
-0.151287453230518,0.0534656577305616
-0.143039694995072,0.0541309054740866
-0.134791936759625,0.0547685471836989
-0.126544178524179,0.0553787334216122
-0.118296420288732,0.0559616482295596
-0.110048662053286,0.0565175070065298
-0.101800903817839,0.0570465544468582
-0.0935531455823927,0.0575490625386744
-0.0853053873469462,0.0580253286227054
-0.0770576291114997,0.0584756735114344
-0.0688098708760532,0.058900439668616
-0.0605621126406066,0.0592999894491461
-0.0523143544051601,0.059674703399289
-0.0440665961697135,0.0600249786172595
-0.035818837934267,0.0603512271741608
-0.0275710796988206,0.0606538745952786
-0.0193233214633739,0.0609333584017309
-0.0110755632279276,0.0611901267124735
-0.00282780499248103,0.0614246369066613
0.00541995324296551,0.0616373543463656
0.0136677114784121,0.0618287511596475
0.0219154697138586,0.061999305083986
0.0301632279493052,0.0621494983700635
0.0384109861847517,0.062279816745906
0.0466587444201982,0.0623907484413792
0.0549065026556448,0.0624827832730412
0.0631542608910913,0.0625564117893501
0.0714020191265379,0.062612124476228
0.0796497773619842,0.0626504110229807
0.0878975355974307,0.062671759648573
0.0961452938328773,0.0626766564882604
0.104393052068324,0.0626655850405756
0.11264081030377,0.0626390256746722
0.120888568539217,0.0625974551980228
0.129136326774663,0.0625413464844741
0.13738408501011,0.0624711681626572
0.145631843245557,0.0623873843647538
0.153879601481003,0.0622904545356182
0.162127359716449,0.0621808333022556
0.170375117951896,0.0620589704036552
0.178622876187343,0.0619253106809807
0.186870634422789,0.0617802941281145
0.195118392658236,0.0616243560025601
0.203366150893682,0.0614579269966984
0.211613909129129,0.0612814334694008
0.219861667364575,0.0610952977379976
0.228109425600022,0.0608999384306033
0.236357183835468,0.0606957708987961
0.244604942070915,0.0604832076906544
0.252852700306361,0.060262659084149
0.261100458541808,0.0600345336808907
0.269348216777254,0.0597992390602337
0.277595975012701,0.0595571824937358
0.285843733248147,0.0593087717199729
0.294091491483594,0.0590544157797106
0.302339249719041,0.0587945259114311
0.310587007954487,0.058529516507216
0.318834766189934,0.0582598061289845
0.32708252442538,0.0579858185850884
0.335330282660827,0.0577079840672621
0.343578040896273,0.0574267403479286
0.35182579913172,0.0571425340378615
0.360073557367166,0.0568558219042027
0.368321315602613,0.0565670722488361
0.376569073838059,0.0562767663471168
0.384816832073506,0.0559853999469562
0.393064590308952,0.0556934848282635
0.401312348544399,0.055401550422742
0.409560106779845,0.0551101454940423
0.417807865015292,0.0548198398782704
0.426055623250738,0.0545312262848521
0.434303381486185,0.0542449221577536
0.442551139721631,0.0539615715970568
0.450798897957078,0.0536818473408916
0.459046656192524,0.0534064528077235
0.467294414427971,0.0531361241989968
0.475542172663418,0.0528716326621342
0.483789930898864,0.0526137865138918
0.492037689134311,0.0523634335240698
0.500285447369757,0.0521214632595797
0.508533205605204,0.0518888094888665
0.51678096384065,0.0516664526466876
0.525028722076097,0.0514554223592465
0.533276480311543,0.0512568000296831
0.54152423854699,0.0510717214839197
0.549771996782436,0.0509013796768627
0.558019755017883,0.0507470274589599
0.566267513253329,0.0506099804031143
0.574515271488776,0.0504916196919529
0.582763029724222,0.0503933950654518
0.591010787959669,0.0503168278289173
0.599258546195116,0.0502635139213223
0.607506304430562,0.0502351270439989
0.615754062666008,0.050233421849687
0.624001820901455,0.0502602371919377
0.632249579136901,0.0503174994348742
0.640497337372348,0.050407225823307
0.648745095607795,0.0505315279132056
0.656992853843241,0.0506926150625263
0.665240612078688,0.0508927979823951
0.673488370314134,0.0511344923486469
0.681736128549581,0.0514202224737205
0.689983886785027,0.0517526250389094
0.698231645020474,0.0521344528869684
0.70647940325592,0.0525685788750757
0.714727161491367,0.0530579997881515
0.722974919726813,0.0536058403125319
0.73122267796226,0.0542153570699989
0.739470436197706,0.0548899427121659
0.747718194433153,0.0556331300752195
0.755965952668599,0.0564485963950165
0.764213710904046,0.0573401675825376
0.772461469139492,0.0583118225596958
0.780709227374939,0.059367697655502
0.788956985610385,0.0605120910625849
0.797204743845832,0.061749467354068
0.805452502081278,0.0630844620608016
0.813700260316725,0.0645218863089512
0.821948018552171,0.0660667315179413
0.830195776787618,0.0677241741587554
0.838443535023065,0.0694995805725913
0.846691293258511,0.0713985118498729
0.854939051493958,0.073426728769617
0.863186809729404,0.075590196799157
0.871434567964851,0.0778950911542213
0.879682326200297,0.0803478019193684
0.887930084435744,0.0829549392287774
0.89617784267119,0.085723338507394
0.904425600906637,0.0886600657724335
0.912673359142083,0.0917724229952381
0.92092111737753,0.0950679535234913
0.929168875612976,0.098554447563787
0.937416633848423,0.102239947724556
0.945664392083869,0.106132754619346
0.953912150319316,0.110241432530461
0.962159908554762,0.114574815132951
0.970407666790209,0.119142011278964
0.978655425025655,0.123952410842449
0.986903183261102,0.129015690624217
0.995150941496549,0.134341820317355
1.00339869973199,0.139941068533005
1.01164645796744,0.145824008886483
1.01989421620289,0.152001526143768
1.02814197443833,0.158484822428342
1.03638973267378,0.165285423488382
1.04463749090923,0.172415185024316
1.05288524914467,0.179886299076724
1.06113300738012,0.187711300474608
1.06938076561557,0.195903073344003
1.07762852385101,0.204474857676961
