x,Product
-0.872956408915935,0.251837612857948
-0.865929771138039,0.239297100976961
-0.858903133360143,0.22725082930261
-0.851876495582247,0.215684323813667
-0.844849857804351,0.204583414434131
-0.837823220026455,0.193934230846021
-0.83079658224856,0.183723198331156
-0.823769944470664,0.173937033641923
-0.816743306692768,0.164562740901032
-0.809716668914872,0.155587607530263
-0.802690031136976,0.146999200208192
-0.79566339335908,0.138785360856913
-0.788636755581184,0.130934202657745
-0.781610117803288,0.123434106095926
-0.774583480025392,0.116273715034293
-0.767556842247496,0.109441932815954
-0.7605302044696,0.102927918395948
-0.753503566691704,0.0967210825018837
-0.746476928913808,0.0908110838235777
-0.739450291135912,0.0851878252316738
-0.732423653358017,0.0798414500252509
-0.725397015580121,0.0747623382084197
-0.718370377802225,0.0699411027959064
-0.711343740024329,0.065368586147624
-0.704317102246433,0.0610358563322319
-0.697290464468537,0.0569342035196828
-0.690263826690641,0.0530551364027575
-0.683237188912745,0.0493903786475872
-0.676210551134849,0.0459318653731636
-0.669183913356953,0.0426717396598369
-0.662157275579057,0.0396023490868014
-0.655130637801161,0.0367162422985688
-0.648104000023265,0.0340061656004291
-0.64107736224537,0.0314650595828995
-0.634050724467474,0.0290860557751605
-0.627024086689578,0.0268624733274807
-0.619997448911682,0.0247878157226282
-0.612970811133786,0.0228557675162702
-0.60594417335589,0.0210601911063605
-0.598917535577994,0.0193951235315146
-0.591890897800098,0.0178547732983724
-0.584864260022202,0.0164335172379485
-0.577837622244306,0.0151258973909705
-0.57081098446641,0.013926617922205
-0.563784346688514,0.0128305420637712
-0.556757708910618,0.0118326890874421
-0.549731071132723,0.0109282313059339
-0.542704433354827,0.0101124911031821
-0.535677795576931,0.00938093799360691
-0.528651157799035,0.0087291857103647
-0.521624520021139,0.00815298932258835
-0.514597882243243,0.0076482423816147
-0.507571244465347,0.00721097409620005
-0.500544606687451,0.00683734653672313
-0.493517968909555,0.00652365186837596
-0.486491331131659,0.00626630961334238
-0.479464693353763,0.00606186394196421
-0.472438055575867,0.00590698099289529
-0.465411417797972,0.00579844622224306
-0.458384780020076,0.00573316178169805
-0.45135814224218,0.00570814392565087
-0.444331504464284,0.00572052044729712
-0.437304866686388,0.00576752814372988
-0.430278228908492,0.00584651031001996
-0.423251591130596,0.00595491426228391
-0.4162249533527,0.00609028888973969
-0.409198315574804,0.00625028223575005
-0.402171677796908,0.00643263910785368
-0.395145040019012,0.00663519871678406
-0.388118402241116,0.00685589234447601
-0.38109176446322,0.00709274104105992
-0.374065126685325,0.00734385335084383
-0.367038488907429,0.00760742306728305
-0.360011851129533,0.00788172701693767
-0.352985213351637,0.00816512287241762
-0.345958575573741,0.00845604699431562
-0.338931937795845,0.00875301230212765
-0.331905300017949,0.00905460617416136
-0.324878662240053,0.00935948837643202
-0.317852024462157,0.00966638902054624
-0.310825386684261,0.00997410655057346
-0.303798748906365,0.0102815057589051
-0.296772111128469,0.0105875158311014
-0.289745473350573,0.010891128419726
-0.282718835572678,0.0111913957471686
-0.275692197794782,0.0114874287374542
-0.268665560016886,0.0117783951770419
-0.26163892223899,0.0120635179046095
-0.254612284461094,0.0123420730298269
-0.247585646683198,0.0126133881811176
-0.240559008905302,0.0128768407824062
-0.233532371127406,0.0131318563588559
-0.22650573334951,0.0133779068715918
-0.219479095571614,0.0136145090814128
-0.212452457793718,0.0138412229414913
-0.205425820015822,0.0140576500190604
-0.198399182237927,0.0142634319460884
-0.191372544460031,0.0144582488989421
-0.184345906682135,0.0146418181070366
-0.177319268904239,0.0148138923904737
-0.170292631126343,0.0149742587266674
-0.163265993348447,0.0151227368459577
-0.156239355570551,0.0152591778562119
-0.149212717792655,0.0153834628964129
-0.142186080014759,0.0154955018192369
-0.135159442236863,0.0155952319026166
-0.128132804458967,0.0156826165902944
-0.121106166681071,0.0157576442613614
-0.114079528903175,0.0158203270287854
-0.10705289112528,0.0158706995669259
-0.100026253347384,0.015908817968037
-0.0929996155694877,0.0159347586277586
-0.0859729777915917,0.0159486171595941
-0.0789463400136958,0.0159505073383771
-0.0719197022357999,0.0159405600727247
-0.064893064457904,0.0159189224064795
-0.0578664266800081,0.0158857565491388
-0.0508397889021122,0.0158412389352712
-0.0438131511242161,0.0157855593129219
-0.0367865133463202,0.0157189198610045
-0.0297598755684243,0.0156415343356817
-0.0227332377905284,0.0155536272457328
-0.0157066000126325,0.0154554330569094
-0.00867996223473655,0.0153471954252784
-0.00165332445684063,0.0152291664595537
0.00537331332105528,0.0151016060124143
0.0123999510989512,0.0149647810008107
0.0194265888768471,0.0148189647552596
0.026453226654743,0.0146644363981254
0.033479864432639,0.0145014802508897
0.0405065022105349,0.0143303852704089
0.0475331399884308,0.014151444514159
0.0545597777663267,0.0139649546344686
0.0615864155442226,0.0137712154017389
0.0686130533221185,0.0135705292566525
0.0756396911000145,0.0133632008913687
0.0826663288779104,0.0131495368597075
0.0896929666558063,0.0129298452163209
0.0967196044337022,0.0127044351848517
0.103746242211598,0.0124736168550804
0.110772879989494,0.0122377009090599
0.11779951776739,0.0119969983762374
0.124826155545286,0.0117518204175643
0.131852793323182,0.0115024781385941
0.138879431101078,0.0112492824315676
0.145906068878974,0.0109925438464859
0.15293270665687,0.0107325724911713
0.159959344434766,0.0104696779603158
0.166985982212661,0.0102041692935172
0.174012619990557,0.00993635496230307
0.181039257768453,0.0096665428861426
0.188065895546349,0.00939504047744576
0.195092533324245,0.0091221547155504
0.202119171102141,0.00884819224969717
0.209145808880037,0.00857345953099194
0.216172446657933,0.0082982629733561
0.223199084435829,0.00802290914346449
0.230225722213725,0.00774770497967109
0.237252359991621,0.00747295803992237
0.244278997769517,0.00719897677865851
0.251305635547413,0.00692607085270205
0.258332273325308,0.00665455145613463
0.265358911103204,0.00638473168416108
0.2723855488811,0.00611692692596152
0.279412186658996,0.00585145528653098
0.286438824436892,0.00558863803750688
0.293465462214788,0.00532880009698408
0.300492099992684,0.00507227053831779
0.30751873777058,0.0048193831279141
0.314545375548476,0.0045704768920083
0.321572013326372,0.00432589671243083
0.328598651104268,0.00408599395136104
0.335625288882164,0.00385112710506859
0.34265192666006,0.00362166248664261
0.349678564437955,0.0033979749377086
0.356705202215851,0.00318044856913294
0.363731839993747,0.00296947753071531
0.370758477771643,0.00276546680986856
0.377785115549539,0.00256883305928659
0.384811753327435,0.0023800054535997
0.391838391105331,0.00219942657501784
0.398865028883227,0.00202755332796142
0.405891666661123,0.00186485788268
0.412918304439019,0.00171182864785851
0.419944942216915,0.00156897127221142
0.426971579994811,0.00143680967506437
0.433998217772706,0.00131588710592374
0.441024855550602,0.0012067672330338
0.448051493328498,0.00111003526092159
0.455078131106394,0.00102629907692962
0.46210476888429,0.000956190426736156
0.469131406662186,0.0009003661188633
0.476158044440082,0.000859509258172771
0.483184682217978,0.000834330508349392
0.490211319995874,0.000825569383372315
0.49723795777377,0.000833995567973933
0.504264595551666,0.000860410267086538
0.511291233329562,0.000905647584276709
0.518317871107458,0.000970575929167333
0.525344508885353,0.00105609945384746
0.53237114666325,0.0011631595182698
0.539397784441145,0.00129273618463595
0.546424422219041,0.00144584974076937
0.553451059996937,0.00162356225247599
0.560477697774833,0.00182697914489269
0.567504335552729,0.00205725081282331
0.574530973330625,0.00231557426006251
0.581557611108521,0.00260319476770732
0.588584248886417,0.00292140759145638
0.595610886664313,0.00327155968789691
0.602637524442209,0.00365505146977938
0.609664162220105,0.00407333859027997
0.616690799998001,0.00452793375625062
0.623717437775896,0.00502040857045693
0.630744075553792,0.0055523954028037
0.637770713331688,0.0061255892905482
0.644797351109584,0.00674174986750111
0.65182398888748,0.00740270332221538
0.658850626665376,0.00811034438516246
0.665877264443272,0.00886663834489664
0.672903902221168,0.0096736230932067
0.679930539999064,0.0105334111992557
0.68695717777696,0.0114481920127081
0.693983815554856,0.012420233795845
0.701010453332752,0.0134518858846664
0.708037091110648,0.0145455808789823
0.715063728888543,0.0157038368614904
0.722090366666439,0.0169292596458421
0.729117004444335,0.0182245450536961
0.736143642222231,0.0195924812207598
0.743170280000127,0.0210359509318182
0.750196917778023,0.0225579339847506
0.757223555555919,0.0241615095835354
0.764250193333815,0.0258498587602421
0.771276831111711,0.0276262668260107
0.778303468889607,0.0294941258510204
0.785330106667503,0.031456937173444
0.792356744445399,0.0335183139373911
0.799383382223295,0.0356819836598395
0.80641002000119,0.0379517908265527
0.813436657779086,0.0403316995169873
0.820463295556982,0.0428257960581857
0.827489933334878,0.0454382917076585
0.834516571112774,0.0481735253652537
0.84154320889067,0.0510359663140137
0.848569846668566,0.0540302169900201
0.855596484446462,0.0571610157812263
0.862623122224358,0.0604332398552776
0.869649760002254,0.0638519080163193
0.87667639778015,0.0674221835907921
0.883703035558046,0.071149377342216
0.890729673335941,0.0750389504149604
0.897756311113837,0.0790965173070042
0.904782948891733,0.0833278488716815
0.911809586669629,0.0877388753484159
0.918836224447525,0.0923356894224424
