x,Reactant
-1.08110472733413,0.441411908909875
-1.07238614082251,0.418801618379068
-1.06366755431088,0.397069041484361
-1.05494896779926,0.376189175065926
-1.04623038128764,0.356137537432492
-1.03751179477601,0.336890161029085
-1.02879320826439,0.318423585157719
-1.02007462175276,0.300714848751073
-1.01135603524114,0.283741483199126
-1.00263744872952,0.267481505228767
-0.993918862217893,0.251913409836373
-0.985200275706269,0.237016163273354
-0.976481689194645,0.222769196084672
-0.967763102683021,0.209152396200323
-0.959044516171398,0.196146102079795
-0.950325929659774,0.183731095909488
-0.94160734314815,0.171888596853112
-0.932888756636526,0.160600254355042
-0.924170170124903,0.149848141496659
-0.915451583613279,0.139614748405643
-0.906732997101655,0.129882975718246
-0.898014410590031,0.120636128094532
-0.889295824078408,0.111857907786584
-0.880577237566784,0.103532408259684
-0.87185865105516,0.0956441078664572
-0.863140064543536,0.0881778635739904
-0.854421478031913,0.0811189047439167
-0.845702891520289,0.0744528269654703
-0.836984305008665,0.068165585941511
-0.828265718497041,0.0622434914275172
-0.819547131985418,0.056673201223548
-0.810828545473794,0.0514417152191759
-0.80210995896217,0.0465363694913869
-0.793391372450546,0.0419448304554514
-0.784672785938923,0.0376550890687634
-0.775954199427299,0.0336554550876494
-0.767235612915675,0.0299345513771463
-0.758517026404051,0.0264813082737488
-0.749798439892428,0.0232849580011256
-0.741079853380804,0.0203350291388058
-0.73236126686918,0.0176213411438329
-0.723642680357556,0.01513399892539
-0.714924093845933,0.0128633874723927
-0.706205507334309,0.0108001665340521
-0.697486920822685,0.00893526535340677
-0.688768334311061,0.00725987745382366
-0.680049747799438,0.00576545547846901
-0.671331161287814,0.00444370608274786
-0.66261257477619,0.00328658487971298
-0.653893988264566,0.00228629143844315
-0.645175401752943,0.00143526433539067
-0.636456815241319,0.000726176258697937
-0.627738228729695,0.000151929165483468
-0.619019642218071,-0.000294350507902885
-0.610301055706448,-0.0006193165826555
-0.601582469194824,-0.000829407821319336
-0.5928638826832,-0.000930852558626908
-0.584145296171576,-0.000929673279366192
-0.575426709659953,-0.000831691143279145
-0.566708123148329,-0.000642530456991031
-0.557989536636705,-0.000367623092970505
-0.549270950125081,-1.22128555204507e-5
-0.540552363613458,0.00041864020620049
-0.531833777101834,0.000920055538125521
-0.52311519059021,0.00148732787419662
-0.514396604078586,0.0021159230822507
-0.505678017566963,0.00280147406287505
-0.496959431055339,0.00353977670123189
-0.488240844543715,0.00432678587185238
-0.479522258032091,0.00515861149639973
-0.470803671520468,0.00603151465440149
-0.462085085008844,0.00694190374695135
-0.45336649849722,0.00788633071337993
-0.444647911985596,0.00886148730089492
-0.435929325473973,0.00986420138719043
-0.427210738962349,0.0108914333560257
-0.418492152450725,0.0119402725257729
-0.409773565939101,0.0130079336309342
-0.401054979427478,0.0140917533566283
-0.392336392915854,0.0151891869260458
-0.38361780640423,0.0162978047408744
-0.374899219892606,0.0174152890746925
-0.366180633380983,0.0185394308193331
-0.357462046869359,0.0196681262842161
-0.348743460357735,0.02079937404865
-0.340024873846111,0.0219312718671033
-0.331306287334488,0.0230620136274447
-0.322587700822864,0.0241898863621527
-0.31386911431124,0.0253132673124944
-0.305150527799616,0.0264306210456735
-0.296431941287993,0.0275404966249479
-0.287713354776369,0.0286415248327159
-0.278994768264745,0.0297324154465722
-0.270276181753121,0.0308119545683331
-0.261557595241498,0.0318790020060305
-0.252839008729874,0.0329324887088757
-0.24412042221825,0.0339714142551921
-0.235401835706626,0.0349948443933174
-0.226683249195002,0.0360019086354744
-0.217964662683379,0.0369917979046121
-0.209246076171755,0.0379637622342155
-0.200527489660131,0.0389171085210842
-0.191808903148508,0.0398511983310807
-0.183090316636884,0.0407654457578486
-0.17437173012526,0.0416593153344984
-0.165653143613636,0.0425323199982644
-0.156934557102013,0.0433840191081293
-0.148215970590389,0.0442140165154193
-0.139497384078765,0.0450219586873673
-0.130778797567141,0.0458075328836463
-0.122060211055518,0.0465704653858713
-0.113341624543894,0.0473105197800713
-0.10462303803227,0.0480274952921296
-0.0959044515206463,0.0487212251761939
-0.0871858650090225,0.0493915751560558
-0.0784672784973988,0.0500384419194988
-0.0697486919857751,0.0506617516656166
-0.0610301054741513,0.0512614587050994
-0.0523115189625276,0.0518375441134909
-0.0435929324509037,0.0523900144374131
-0.03487434593928,0.0529189004537615
-0.0261557594276562,0.0534242559818687
-0.0174371729160325,0.0539061567486377
-0.00871858640440881,0.0543646993066449
1.07214903621866e-10,0.0548000000052106
0.00871858661883884,0.0552121940144414
0.0174371731304626,0.0556014344022392
0.0261557596420863,0.0559678912642813
0.03487434615371,0.0563117509069689
0.0435929326653337,0.056633215083345
0.0523115191769574,0.0569325002819818
0.0610301056885811,0.0572098370688366
0.0697486922002051,0.0574654694820784
0.0784672787118288,0.0576996544798817
0.0871858652234525,0.0579126614411916
0.0959044517350762,0.0581047717194567
0.1046230382467,0.0582762782493319
0.113341624758324,0.0584274852063504
0.122060211269948,0.0585587077195646
0.130778797781571,0.058670271637157
0.139497384293195,0.0587625133450193
0.148215970804819,0.0588357796383014
0.156934557316442,0.05889042764593
0.165653143828066,0.0589268248080953
0.17437173033969,0.0589453489067083
0.183090316851314,0.0589463881488262
0.191808903362938,0.0589303413030476
0.200527489874561,0.0588976178888773
0.209246076386185,0.0588486384190591
0.217964662897809,0.0587838346948797
0.226683249409432,0.0587036501544399
0.235401835921056,0.0586085402738964
0.24412042243268,0.0584989730216725
0.252839008944304,0.0583754293656376
0.261557595455928,0.0582384038332566
0.270276181967551,0.0580884051247081
0.278994768479175,0.0579259567789721
0.287713354990799,0.0577515978928867
0.296431941502423,0.0575658838931742
0.305150528014046,0.0573693873614368
0.31386911452567,0.0571626989121204
0.322587701037294,0.0569464281234494
0.331306287548917,0.0567212045213289
0.340024874060541,0.0564876786162175
0.348743460572165,0.0562465229929689
0.357462047083789,0.0559984334536423
0.366180633595413,0.055744130213283
