-2.35	78.51327857	136.8761777	34.28918845
-2.3	72.91363503	134.0122245	34.33505939
-2.25	66.99151437	130.2534427	33.82370192
-2.2	60.93046311	125.8778192	32.96564546
-2.15	54.91973811	121.1960337	31.99074674
-2.1	49.08182922	116.4233222	31.02902572
-2.05	43.4903433	111.6867552	30.13181268
-2	38.19491635	107.0623241	29.3050062
-1.95	33.23941128	102.6131564	28.54214293
-1.9	28.66750275	98.39986957	27.83883031
-1.85	24.51771985	94.47580182	27.18546744
-1.8	20.82714838	90.89297373	26.57866578
-1.75	17.63469393	87.71877981	26.04233344
-1.7	14.94336855	84.96100117	25.55745686
-1.65	12.75016019	82.63563931	25.1291189
-1.6	11.01741827	80.69023444	24.72619506
-1.55	9.749660884	79.18948278	24.43666219
-1.5	8.854769622	78.01440854	24.19161974
-1.45	8.272127076	77.11418345	24.00612794
-1.4	7.932456198	76.42586831	23.8838891
-1.35	7.767985965	75.88972421	23.83036254
-1.3	7.714208403	75.4350936	23.83544537
-1.25	7.726193834	75.02288262	23.89775706
-1.2	7.770056746	74.60878912	23.99376601
-1.15	7.818939734	74.13909828	24.06699636
-1.1	7.867132461	73.57848132	24.05934075
-1.05	7.95711732	72.94871281	23.96213953
-0.95	8.503991826	71.69877669	23.48178103
-0.9	9.137525392	71.24540109	23.16664577
-0.85	10.11236136	71.00268043	22.84674144
-0.8	11.44381096	70.92769305	22.46546668
-0.75	13.18345548	71.07007495	22.07854434
-0.7	15.30682204	71.34046878	21.62755328
-0.65	17.77619732	71.65121147	21.06342226
-0.6	20.55531128	71.94990598	20.38282549
-0.55	23.60745461	72.18729281	19.59159879
-0.5	26.84872929	72.26447648	18.64330648
-0.45	30.24280254	72.17530738	17.58896506
-0.4	33.71851476	71.85684632	16.43572815
-0.35	37.23990968	71.29880215	15.25287279
-0.3	40.738526	70.46139076	14.06524836
-0.25	44.17890944	69.35973512	12.95273681
-0.2	47.52723725	68.00531867	11.98066188
-0.15	50.73926999	66.39211732	11.18899593
-0.1	53.78821303	64.54792972	10.63214402
-0.05	56.66446545	62.50262534	10.36206395
0	59.35604184	60.27126441	10.40718188
0.05	61.86319319	57.90379666	10.80188534
0.1	64.18573126	55.43197409	11.54661358
0.15	66.28763699	52.8628248	12.57993343
0.2	68.12554949	50.20023935	13.82874004
0.25	69.60521683	47.41867811	15.13998383
0.3	70.74038147	44.546881	16.46371507
0.35	71.46716294	41.55717486	17.67010203
0.4	71.86958477	38.5264296	18.77602473
0.45	71.99251387	35.48696196	19.7578888
0.5	71.91645972	32.4922985	20.63414303
0.55	71.69758442	29.59333023	21.41169002
0.6	71.39857616	26.82984126	22.10044442
0.65	71.08645294	24.24876929	22.72199256
0.7	70.78662892	21.86787284	23.26190171
0.75	70.58111956	19.73459164	23.75317887
0.8	70.47187016	17.85087095	24.175179
0.85	70.49960608	16.24877651	24.54754312
0.95	71.06536862	13.93747086	25.16043162
1	71.60772506	13.21859601	25.39455541
1.05	72.33362802	12.8010512	25.59862149
1.1	73.24169698	12.63861668	25.78549381
1.15	74.29164583	12.66944856	25.9409279
1.2	75.45253836	12.95970734	26.06379426
1.25	76.69463061	13.50939303	26.15848544
1.3	77.96332927	14.31850562	26.19343772
1.35	79.23058465	15.38704512	26.17392217
1.4	80.8632388	16.71501153	26.74621081
1.45	82.07765789	18.30240484	26.83324638
1.5	83.78040036	20.14922506	26.93515392
1.55	85.60533354	22.25547219	27.072955
1.6	87.54765509	24.62114622	27.22625556
1.65	89.60736501	27.24624716	27.39493011
1.7	91.7844633	30.130775	27.57835113
1.75	94.07894997	33.27472975	27.77545185
1.8	96.49082501	36.67811141	27.98830307
1.85	99.02008842	40.34091997	28.21301421
1.9	101.6667402	44.26315544	28.44619673
1.95	104.4307804	48.44481782	27.80808234
2	107.3122089	52.8859071	28.20661361
2.05	110.3110258	57.58642329	28.60514488
2.1	113.4272311	62.54636638	29.00367615
2.15	116.6608247	67.76573638	29.40220741
2.2	120.0118067	73.24453329	29.80073868
2.25	123.4801771	78.98275711	30.19926995
2.3	127.0659359	84.98040783	30.59780121
2.35	130.769083	91.23748545	30.99633248
2.4	134.5896186	97.75398999	31.39486375
2.45	138.5275424	104.5299214	31.79339501
2.5	142.5828547	111.5652798	32.19192628
2.55	146.7555553	118.860065	32.59045755
2.6	151.0456443	126.4142772	32.98898882
2.65	155.4531217	134.2279162	33.38752008
2.7	159.9779875	142.3009822	33.78605135
2.75	164.6202416	150.6334751	34.18458262
2.8	169.3798841	159.2253949	34.58311388
2.85	174.2569149	168.0767416	34.98164515
2.9	179.2513342	177.1875152	35.38017642
2.95	184.3631418	186.5577157	35.77870768
3	189.5923378	196.1873431	36.17723895
