x, y
-0.5157426252421471, 49.84643494148867
-0.5027463769892843, 44.50036977422021
-0.4908903656114367, 38.86762082916431
-0.4790466148451485, 32.94296776438857
-0.4625070498516466, 26.946099969548005
-0.4410632402344229, 21.38687084004002
-0.42126235256614597, 14.937573411058425
-0.38183222579142245, 9.142123809109497
-0.3559745960128491, 5.219471875407839
-0.32100733184571245, 2.351764040544656
-0.24940536033937372, 0.1674859703310567
-0.14401314337559157, 0.9857745682342194
-0.0595497903435423, 2.737634315047636
0.04385620754763253, 3.96441466916083
0.165886074397391, 4.5995562709357465
0.27232044334371397, 5.901596554574325
0.37218312449424984, 9.7476834732675
0.43076432652460706, 13.542872058119807
0.4785194085480984, 17.972767216252667
0.5254652902086756, 23.058685343890026
0.5705720801353571, 28.96158698394745
0.6108727103307914, 35.44220646452343
0.6562614943233369, 42.148170705181194
0.7029989455874059, 49.78901118023231
