x, y
-0.8387146428263573, 49.49847892220774
-0.8227800559065105, 43.115601912212085
-0.8002696811851195, 36.26249456757932
-0.7759244892681665, 29.257279443720122
-0.7438582880786139, 22.340286831812257
-0.7045267033630106, 16.921773142112126
-0.616221507998079, 12.753585397653195
-0.4959363109091581, 16.608431116905695
-0.43297375841984065, 20.270751847023035
-0.36523329269644245, 24.45284658843981
-0.30126097503909766, 27.97653194263364
-0.21898974226359796, 31.305084745762713
-0.10509561983572846, 32.97044763146458
0.060936865048579536, 28.886571056062582
0.1813821468592609, 22.48370273794003
0.26603002204243476, 16.93524554541504
0.3641988991096826, 10.063885267275099
0.47288411097565475, 4.05432420686658
0.6276860369179995, 0.1703607127335941
0.7340561774231285, 2.055627987831378
0.799715541763641, 5.211647109952195
0.8570135579445122, 9.386353759235115
0.9067260211558117, 13.63581051716645
0.9467225731771891, 17.37375054324207
0.9971492605317276, 22.49587136027814
