x, y
-0.717616707919268, 49.38983050847458
-0.702125432536604, 42.902216427640155
-0.68414668686197, 36.11690569317688
-0.6602694349009322, 28.767057800956106
-0.6322299801741229, 22.972620599739244
-0.5989446722573177, 17.7709691438505
-0.5586895218392504, 13.38852672750978
-0.4829694484465625, 11.229030856149501
-0.386598445946778, 13.469795740982182
-0.3014580023889566, 17.330291177748805
-0.21742583767409213, 20.25641025641026
-0.10420899676136297, 22.15819209039548
0.0436107724703535, 19.564102564102566
0.15470956937209845, 14.674923946110388
0.2486793010454763, 9.3129074315515
0.32960828500006156, 5.317687961755759
0.40197889344514626, 1.956975228161669
0.5183358577462533, -0.09169926119078661
0.6498516137771373, 4.01477618426771
0.7264583102441906, 10.267709691438506
0.793422980777519, 17.26032159930465
0.8403647468814264, 23.50543242068666
0.8913086310293448, 30.47240330291178
0.9391247059982513, 37.02564102564103
0.9994889603113031, 45.577140373750545
