x, y
-0.7432014908903657, 49.652412233001264
-0.7320565949829577, 44.22847696524123
-0.722971481817513, 38.892852481837565
-0.7097422819450234, 33.25488319484926
-0.6920992619111841, 26.696393613781705
-0.6703121551703, 19.4422934702223
-0.6386062136779382, 12.07247574716144
-0.5963316250214561, 5.3678165919867755
-0.49857776905912066, 0.12876843433244878
-0.371790784924352, 4.522991255927264
-0.29537039307520657, 9.091660503762997
-0.17803634045266176, 15.223387131857137
-0.015325764449130697, 19.246095619263063
0.14964076408131244, 16.762517944925392
0.2680660111326353, 12.496193500674295
0.38066746769328863, 8.940270587723496
0.4894068316127609, 7.217122721538261
0.6352713273338075, 11.732718493061295
0.7205684019518894, 18.44129290468526
0.7836860302591895, 25.45134206290512
0.8336848041980334, 31.793187453778224
0.8695470930089995, 36.92304345934659
0.9102768446090093, 42.98342541436464
0.9557269316593513, 49.40183582024623
