x, y
-0.8638091267992447, 49.45708443903076
-0.8513278242318727, 42.06725540522904
-0.8292709840366838, 33.80606429721147
-0.8088202839557637, 25.751511724017924
-0.7793702949903141, 17.78222473572019
-0.7469532380275128, 10.295384347674773
-0.6994433682352076, 3.239222169052073
-0.6180942105392218, 0.054813590290164006
-0.49800152031583333, 4.611302040283639
-0.4271719673377308, 9.571496933049115
-0.344376057477747, 15.717579501457346
-0.2528996346337755, 21.640057423761256
-0.14745837522375616, 26.4479923434985
-0.027316642554130577, 28.4795754121895
0.11591182168166547, 26.228302953843478
0.243176969667247, 20.844390307565146
0.34366494200730735, 15.62926871710097
0.44929011059071633, 10.377169704615653
0.539528211667198, 7.546439291773612
0.6330153748068954, 6.789489711576109
0.75106054289988, 10.167920998825423
0.8205782104411368, 14.43685561404272
0.8637723449645669, 18.16330969678514
0.9160393320418823, 22.495323443685564
0.953421936686202, 26.71596989602819
0.9990191510752557, 30.768695349545396
