x, y
-0.591026635634859, 49.62233811386354
-0.5779120026598692, 44.02477183833116
-0.5633073503515706, 38.92655367231639
-0.5499218047705247, 33.42285962624946
-0.5339010183851146, 28.969143850499783
-0.5129176056251309, 24.069969578444155
-0.4909367419064859, 19.578444154715342
-0.45959707906953834, 14.936114732724903
-0.43069562968709596, 11.777922642329422
-0.37455514918664645, 9.048239895697524
-0.29003041609713454, 8.240764884832682
-0.19987808932727474, 9.609300304215559
-0.08169862203997197, 10.43633202955237
0.04346300195795927, 8.468926553672317
0.1419397342593618, 5.495436766623207
0.23203048998239062, 2.36897001303781
0.36018446685630545, -0.006084311169056932
0.5082628344847118, 4.129074315514994
0.5865319492162004, 10.545415036940462
0.6661925696060684, 19.209474141677532
0.719784008767717, 27.252498913515865
0.7583521125026167, 33.22425032594524
0.7944820027830113, 38.69491525423729
0.8226938564409472, 43.510647544545854
0.8578878668095113, 49.7509778357236
