x, y
-0.7527491472410014, 49.40460669274229
-0.7365067050869999, 42.84832681442851
-0.7160281749110298, 36.24293785310735
-0.6919046387626682, 28.995219469795742
-0.6577327077714975, 22.02607561929596
-0.6139187508466019, 16.2716210343329
-0.538654303200463, 12.822251195132552
-0.4310527417587154, 15.322903085614952
-0.35288214070215623, 19.028683181225556
-0.2765956136786238, 22.453715775749675
-0.19833881315650131, 25.046936114732727
-0.09480094080559559, 26.193394176445025
0.034535200167473246, 23.727509778357238
0.1497838856256234, 18.146892655367232
0.2407612644230177, 12.562798783137767
0.3256923664216138, 7.534984789222078
0.40978610218330924, 3.2651021295089095
0.5643910007757951, -0.05736636245110822
0.6843683426305613, 3.9995654063450674
0.7610366101444457, 9.731855714906564
0.8327053086556577, 17.079965232507607
0.8829842254978018, 23.584093872229467
0.9247417094585442, 28.804432855280314
0.9636669252650634, 34.296827466318994
1.000929722807147, 39.282051282051285
