x, y
-0.8130501949437239, 49.452734154087096
-0.7985581520806257, 39.42489233044765
-0.773693631838356, 29.696785139426634
-0.7507417669993379, 21.578718406055597
-0.7179446310781982, 12.931657023535042
-0.6638017704323091, 4.242397877060948
-0.5768740344768397, 0.033497194066211336
-0.4840366837497854, 2.6697698699264802
-0.4236654324317697, 6.457997998868926
-0.34377528751134107, 11.943707312828991
-0.2418283023957235, 18.460869186931745
-0.13522228488757015, 22.89815982946883
-0.008631470537750374, 24.762256927828773
0.1383242196120743, 21.81058859355288
0.25114636718079497, 16.887371122808545
0.34942742944018057, 12.267368512637578
0.4482970010544126, 8.246835167703486
0.5791422476153112, 6.101274633488494
0.6946372085039603, 9.236960020881368
0.7586253402319709, 12.955148562230827
0.8107084181358968, 17.678252925566625
0.8441553664696795, 21.23939618044982
0.8834506265172508, 25.20120067864445
0.9239596871091931, 29.66589811632662
0.950197395846105, 33.39757254100144
0.9961133861357006, 38.74059250880933
