x, y
-0.7051690738334029, 49.730282333492845
-0.6967092518574827, 44.19454474268065
-0.6879306539810206, 39.063818680123546
-0.6739045143571761, 33.02779832079001
-0.6555135970182193, 26.70639926915213
-0.6370491160099065, 20.788271631791883
-0.6200559083887105, 15.519641536520643
-0.5925798778843089, 10.27885326488885
-0.5627375493489615, 5.429155609692435
-0.4574066354429759, 0.1535650585113325
-0.318493906476055, 4.986296602427459
-0.21284421666952746, 10.608604863618567
-0.008778597876462069, 16.391003610736504
0.15382163262303528, 14.258058902858137
0.26220543880728775, 10.83655979466655
0.44491307226404453, 7.529908208987689
0.5807238665064614, 10.880497672597555
0.6443319192761336, 15.170313655544438
0.695029548073858, 19.89298299038587
0.7390206223486429, 25.232087701744465
0.77715112429808, 30.39457084439031
0.8235084966038106, 36.62026362726759
0.863134793163483, 42.98429547135338
0.9050415634731861, 49.176491060164444
