x, y
-0.6850086815176032, 49.16079965232508
-0.66983757557846, 42.84398087787918
-0.6498023569396727, 35.88439808778792
-0.6277352937554644, 28.8535419382877
-0.6049663206373834, 22.94046066927423
-0.5727400347260704, 17.809647979139505
-0.5415481424015172, 14.203824424163408
-0.46888199293164384, 10.54019991308127
-0.3738162966246752, 11.527596697088223
-0.28276503257108376, 14.611038678835289
-0.21389165958599632, 16.966536288570186
-0.09455465661827184, 18.79878313776619
0.037170440971837415, 16.68405041286397
0.1391690371519696, 12.519339417644503
0.22465427857204423, 8.327249022164278
0.28589284175009544, 5.169491525423729
0.3521309739308187, 2.3437635810517166
0.47712019899762326, -0.007388092133854846
0.6104215153866046, 4.102998696219036
0.682841380669154, 9.447631464580617
0.762440430012191, 18.211212516297262
0.8336411885674879, 27.965667101260323
0.8778368859827355, 35.008691873098655
0.9287930843400198, 42.47066492829205
0.9747373994852659, 49.45110821382008
